date,Hs_err_s1,Tp_err_s1,Hs_err_s2,Tp_err_s2,Hs_err_s3,Tp_err_s3
2013-02-05 09:44:00,0.9548,14.4678,1.5405,1.1583,1.5601,2.8169
2013-02-05 09:54:00,1.1162,5.4361,1.8189,6.4228,1.7716,1.457
2013-02-05 10:04:00,1.1974,15.029,1.8225,9.0894,1.5992,2.8418
2013-02-05 10:14:00,1.211,8.7577,1.7133,6.5699,1.5185,1.4311
2013-02-05 10:24:00,1.3574,5.5299,1.7386,3.2421,1.9482,0.8755
2013-02-05 10:34:00,1.4481,0.8723,1.98,9.1008,2.0505,1.643
2013-02-05 10:44:00,1.3437,2.3547,1.7053,4.9066,1.6285,1.6682
2013-02-05 10:54:00,1.4222,7.3085,1.782,12.9417,1.6041,1.7016
2013-02-05 11:04:00,1.3411,4.1438,2.141,2.4898,1.7846,7.0332
2013-02-05 11:14:00,1.4749,15.4595,2.0482,6.7027,1.7624,4.1949
2013-02-05 11:24:00,1.5043,21.5639,2.1383,12.8343,1.823,0.4219
2013-02-05 11:34:00,1.3126,15.332,2.1409,6.593,2.0829,3.888
2013-02-05 11:44:00,1.3267,11.4252,1.9059,8.9655,1.6879,0.3727
2013-02-05 11:54:00,1.4269,2.6188,1.7794,6.4158,2.2584,3.9389
2013-02-05 12:04:00,1.4509,11.3692,1.9093,8.9128,1.9679,0.3322
2013-02-05 12:14:00,1.4991,7.1501,2.0766,6.4655,1.9827,0.3354
2013-02-05 12:24:00,1.4581,14.9411,2.0357,0.5939,2.0832,0.3387
2013-02-05 12:34:00,1.3103,0.5647,1.9071,12.5136,2.0411,0.342
2013-02-05 12:44:00,1.294,11.0523,1.7622,12.4192,1.7529,7.1547
2013-02-05 12:54:00,1.2574,1.3403,1.5887,8.4543,1.4255,0.3486
2013-02-05 13:04:00,1.1687,3.9898,1.6554,8.361,1.5498,2.155
2013-02-05 13:14:00,1.0918,14.19,1.7742,0.6899,1.8321,4.0832
2013-02-05 13:24:00,1.0299,1.3418,1.6667,3.7532,2.2482,2.1781
2013-02-05 13:34:00,0.8904,9.9891,1.1261,7.8342,1.5364,7.8705
2013-02-05 13:44:00,0.8978,19.7746,1.3486,7.6651,1.6358,4.0512
2013-02-05 13:54:00,0.7913,13.3091,1.2214,7.4953,1.4975,0.2918
2013-02-05 14:04:00,0.7666,3.6483,1.1135,7.2716,1.6095,0.286
2013-02-05 14:14:00,0.6756,4.7084,0.8631,7.0541,0.6665,0.2848
2013-02-05 14:24:00,0.506,4.5249,0.8529,6.9111,1.5164,4.0335
2013-02-05 14:34:00,0.4299,12.2196,0.9797,4.1455,1.4469,2.2176
2013-02-05 14:44:00,0.3453,18.2629,0.7156,1.0156,1.301,0.2813
2013-02-05 14:54:00,0.1662,0.2258,0.5569,6.2454,1.1895,0.2803
2013-02-05 15:04:00,0.0851,7.6155,0.6497,5.9825,1.1047,0.2894
2013-02-05 15:14:00,0.0207,11.064,0.7022,5.7529,1.0543,5.3128
2013-02-05 15:24:00,0.0725,17.0753,0.5504,5.5718,1.1564,4.0829
2013-02-05 15:34:00,0.293,66.7334,0.3775,5.3099,0.9226,0.3515
2013-02-05 15:44:00,0.3631,16.4523,0.2413,1.5719,0.6276,2.1321
2013-02-05 20:14:00,0.388,10.3354,0.1506,5.2039,0.8746,4.1388
2013-02-05 20:24:00,0.2487,66.7782,0.2928,9.1024,0.8165,8.368
2013-02-05 20:34:00,0.142,29.6351,0.531,0.0035,0.749,7.1251
2013-02-05 20:44:00,0.0474,67.517,0.5861,5.924,0.8717,7.1326
2013-02-05 20:54:00,0.0811,11.4543,0.5721,2.682,0.8304,6.307
2013-02-05 21:04:00,0.1953,11.7687,0.6799,4.7412,1.46,2.1458
2013-02-05 21:14:00,0.3696,68.3936,0.9073,66.6027,1.0317,5.2727
2013-02-05 21:24:00,0.3773,8.6359,0.9769,6.7908,1.4919,2.1495
2013-02-05 21:34:00,0.5555,3.3296,1.1141,2.1924,1.4235,4.0987
2013-02-05 21:44:00,0.6429,3.6217,1.1754,11.0153,1.2775,2.153
2013-02-05 21:54:00,0.7414,1.4159,1.4748,0.8714,1.3819,6.3212
2013-02-05 22:04:00,0.8099,13.6231,1.3467,5.2516,1.8902,2.1578
2013-02-05 22:14:00,0.9846,10.0592,1.5183,11.6454,1.4398,7.1621
2013-02-05 22:24:00,0.9431,10.3393,1.4847,0.0689,2.0106,4.0856
2013-02-05 22:34:00,1.0721,14.3759,1.6488,12.0858,1.3857,4.0849
2013-02-05 22:44:00,1.1602,14.6082,1.5712,6.0167,1.7064,2.1644
2013-02-05 22:54:00,1.1891,8.5342,2.0036,0.096,2.1974,8.4128
2013-02-05 23:04:00,1.23,6.9099,1.8575,0.4499,2.1448,4.0936
2013-02-05 23:14:00,1.3828,15.1264,1.8022,12.6742,1.699,4.1052
2013-02-05 23:24:00,1.4039,8.9715,2.0031,9.0005,1.9581,4.1156
2013-02-05 23:34:00,1.4647,4.0907,1.9033,0.3454,1.8919,2.1251
2013-02-05 23:44:00,1.4493,15.5065,2.0151,9.2262,1.9535,2.1168
2013-02-06 00:04:00,1.6949,15.2982,2.1043,9.0669,1.7886,7.7861
2013-02-06 00:14:00,1.4303,11.4769,1.8155,6.4512,2.0069,0.1257
2013-02-06 00:24:00,1.4955,4.9671,2.2033,6.5736,1.9543,8.0545
2013-02-06 00:34:00,1.5708,15.2925,2.2706,12.7529,1.9828,3.8789
2013-02-06 00:44:00,1.4957,15.2614,1.8121,8.979,1.7999,0.1304
2013-02-06 00:54:00,1.4853,15.1531,2.0648,8.895,1.9625,3.8817
2013-02-06 01:04:00,1.3664,8.8159,2.0841,1.3275,1.858,0.1329
2013-02-06 01:14:00,1.4001,3.7036,2.0429,8.7404,2.2862,0.1341
2013-02-06 01:24:00,1.4478,6.7969,1.9171,6.1464,2.079,8.0467
2013-02-06 01:34:00,1.208,4.2161,1.8274,0.9912,2.6907,3.8861
2013-02-06 01:44:00,1.2722,14.4639,1.8667,12.11,1.8959,3.8869
2013-02-06 01:54:00,1.2371,8.0093,1.5718,5.701,1.5167,7.3622
2013-02-06 02:04:00,1.0253,20.293,1.5665,0.5329,2.7218,6.5282
2013-02-06 02:14:00,1.0703,1.3803,1.404,11.5255,1.991,0.1626
2013-02-06 02:24:00,0.9587,9.7515,1.4448,1.9194,2.2297,3.5875
2013-02-06 02:34:00,0.8392,13.1884,1.3674,11.0508,1.9589,3.5877
2013-02-06 02:44:00,0.7487,0.408,1.2242,4.5834,1.4225,3.5891
2013-02-06 02:54:00,0.7001,6.3963,1.0818,6.8797,1.6816,3.5892
2013-02-06 03:04:00,0.5769,4.3543,0.9435,0.8197,1.5135,3.5893
2013-02-06 03:14:00,0.4649,2.6557,1.0512,3.9112,1.2721,3.5932
2013-02-06 03:24:00,0.3086,68.0636,0.7055,6.2995,1.3101,0.1471
2013-02-06 03:34:00,0.2807,2.2195,0.4799,6.1288,0.7822,3.8966
2013-02-06 03:44:00,0.0422,17.4353,0.6023,3.3103,1.1796,3.896
2013-02-06 03:54:00,0.0972,10.8456,0.2927,3.2041,0.8836,3.8954
2013-02-06 04:04:00,0.1774,66.7551,0.2393,5.2808,0.8546,8.037
2013-02-06 04:14:00,0.3105,66.463,0.1491,8.8034,0.8752,7.3556
2013-02-06 09:34:00,0.191,29.5671,0.1508,3.1464,0.5039,0.5027
2013-02-06 09:44:00,0.0458,7.5771,0.2954,4.2449,0.7151,0.8046
2013-02-06 09:54:00,0.1124,2.8922,0.5928,6.357,1.0294,0.8323
2013-02-06 10:04:00,0.1527,18.2643,0.6616,6.6155,0.888,3.4216
2013-02-06 10:14:00,0.31,1.0588,0.8283,6.87,1.2098,1.6102
2013-02-06 10:24:00,0.3802,4.6969,0.679,2.9574,0.9557,8.4711
2013-02-06 10:34:00,0.4801,12.9686,0.9153,0.7512,1.1805,4.9392
2013-02-06 10:44:00,0.5963,5.2738,1.0387,2.075,0.9479,4.4171
2013-02-06 10:54:00,0.6471,4.2126,1.2244,1.2538,1.0817,3.0595
2013-02-06 11:04:00,0.7729,3.4491,1.4162,2.5152,1.2562,1.259
2013-02-06 11:14:00,0.792,4.7069,1.1205,8.3107,1.2619,3.0342
2013-02-06 11:24:00,0.8945,3.8298,1.3701,8.4403,1.1934,1.2585
2013-02-06 11:34:00,0.949,8.2695,1.3757,0.5772,1.1386,1.2619
2013-02-06 11:44:00,1.0519,0.3531,1.4885,4.5016,1.1895,8.3804
2013-02-06 11:54:00,1.0269,0.6308,1.301,4.6312,1.4847,5.4057
2013-02-06 12:04:00,1.1436,14.96,1.6031,6.4954,1.2936,4.367
2013-02-06 12:14:00,1.187,0.2551,1.38,9.0705,1.0289,3.0319
2013-02-06 12:24:00,1.2694,11.375,1.5714,9.1218,1.3114,1.2508
2013-02-06 12:34:00,1.3238,15.1595,1.5256,1.6476,1.4012,3.0413
2013-02-06 12:44:00,1.2489,11.5418,1.7723,9.2967,1.5424,1.4526
2013-02-06 12:54:00,1.329,11.5722,1.7915,13.0703,1.5626,4.1724
2013-02-06 13:04:00,1.273,7.2573,1.7941,6.7977,1.4512,5.2141
2013-02-06 13:14:00,1.2506,4.0219,1.6833,1.0994,1.6363,5.2142
2013-02-06 13:24:00,1.2551,4.8357,1.6483,9.266,1.5955,6.0475
2013-02-06 13:34:00,1.2528,5.8061,1.5468,9.2105,1.4018,1.4524
2013-02-06 13:44:00,1.2088,11.2889,1.4939,9.0999,1.2404,1.4525
2013-02-06 13:54:00,1.1294,3.0296,1.582,1.5396,1.2632,1.0475
2013-02-06 14:04:00,1.1828,11.0966,1.4792,0.2002,1.3565,1.4525
2013-02-06 14:14:00,1.1061,5.3594,1.496,2.7279,1.4461,1.4525
2013-02-06 14:24:00,0.9574,3.2764,1.1919,3.0762,1.1163,5.2141
2013-02-06 14:34:00,1.1123,10.6209,1.4712,8.5801,1.091,4.1724
2013-02-06 14:44:00,0.8494,7.9462,1.151,1.198,1.0406,1.4558
2013-02-06 14:54:00,0.7196,13.9901,0.958,0.1025,0.9962,6.7252
2013-02-06 15:04:00,0.7311,0.3955,0.8478,1.8723,0.9451,1.4567
2013-02-06 15:14:00,0.7114,1.6556,0.8916,7.6498,0.885,3.421
2013-02-06 15:24:00,0.4735,13.0798,0.6892,0.0549,0.7548,4.7548
2013-02-06 15:34:00,0.4479,0.959,0.6676,7.2218,0.8816,0.8765
2013-02-06 15:44:00,0.3489,1.3711,0.5417,4.6547,0.8251,5.4988
2013-02-06 15:54:00,0.1775,2.6848,0.429,1.2641,0.5714,3.1137
2013-02-06 16:04:00,0.114,68.2883,0.2778,2.9393,0.5877,3.1077
2013-02-06 16:14:00,0.0166,2.2851,0.2096,4.0858,0.563,8.0442
2013-02-06 16:24:00,0.1103,30.2175,0.0845,3.7635,0.1269,5.4702
2013-02-06 16:34:00,0.2238,7.3651,0.0899,0.6748,0.1903,6.2923
2013-02-06 22:14:00,0.2854,17.7434,0.1036,6.4645,0.0053,6.7447
2013-02-06 22:24:00,0.1704,30.5836,0.096,6.7321,0.1589,2.018
2013-02-06 22:34:00,0.0229,30.9634,0.1251,7.03,0.0698,4.6374
2013-02-06 22:44:00,0.1152,4.3824,0.3244,7.1274,0.0752,8.5598
2013-02-06 22:54:00,0.2342,2.5799,0.3966,7.3939,0.0344,1.7525
2013-02-06 23:04:00,0.3509,0.2385,0.5577,0.2001,0.2881,5.7457
2013-02-06 23:14:00,0.4892,4.1202,0.6566,3.2827,0.2751,0.7368
2013-02-06 23:24:00,0.5021,7.6811,0.5625,8.3715,0.2621,6.1263
2013-02-06 23:34:00,0.5458,0.5093,0.7899,8.6263,0.4823,2.2312
2013-02-06 23:44:00,0.5914,6.5208,0.6899,0.6749,0.521,8.2624
2013-02-07 00:04:00,0.8247,11.6297,0.9363,9.4955,0.323,2.0424
2013-02-07 00:14:00,0.9105,11.8789,1.0443,9.6897,0.6842,2.0437
2013-02-07 00:24:00,0.965,12.0853,0.9664,9.8509,0.6932,2.0458
2013-02-07 00:34:00,0.9325,9.7535,1.1765,0.016,0.3239,2.0537
2013-02-07 00:44:00,1.0035,6.8196,1.1108,3.4681,0.6191,2.0629
2013-02-07 00:54:00,0.9615,2.9531,1.229,1.5051,0.3393,6.1076
2013-02-07 01:04:00,1.0542,12.6882,1.1179,4.7036,0.6238,5.4183
2013-02-07 01:14:00,0.9889,7.1603,1.1904,10.4038,0.4521,6.6696
2013-02-07 01:24:00,1.1201,4.0974,1.1121,10.4518,0.5173,2.079
2013-02-07 01:34:00,1.0304,2.848,0.9449,4.827,0.5771,3.5472
2013-02-07 01:44:00,1.1535,4.6792,1.4068,4.837,0.6928,2.0772
2013-02-07 01:54:00,1.0367,12.8631,0.9806,10.4637,0.5574,2.0777
2013-02-07 02:04:00,0.884,4.0637,1.0556,7.9254,0.5398,3.5467
2013-02-07 02:14:00,0.8989,10.2597,1.1144,7.8835,0.4595,3.5466
2013-02-07 02:24:00,1.0395,8.395,1.0582,3.6554,0.4452,0.4211
2013-02-07 02:34:00,0.8723,10.0251,1.0531,7.7011,0.3743,6.6707
2013-02-07 02:44:00,0.8546,12.4013,0.9859,3.4381,0.314,2.0794
2013-02-07 02:54:00,0.8083,12.2384,0.8677,9.978,0.3178,2.0792
2013-02-07 03:04:00,0.7232,12.0412,0.8788,1.6416,0.369,2.0767
2013-02-07 03:14:00,0.6465,11.8292,0.6953,5.3734,0.3788,6.6701
2013-02-07 03:24:00,0.6115,1.2971,0.6554,9.4889,0.1721,5.4176
2013-02-07 03:34:00,0.5263,4.6959,0.5547,2.6304,0.1627,5.4155
2013-02-07 03:44:00,0.5401,0.7923,0.5807,4.7925,0.1156,5.4223
2013-02-07 03:54:00,0.4939,4.1428,0.4899,8.8654,0.2093,5.4229
2013-02-07 04:04:00,0.3748,4.9091,0.3644,8.6534,0.1424,7.5541
2013-02-07 04:14:00,0.3807,10.2071,0.3797,1.243,0.4007,7.1371
2013-02-07 04:24:00,0.3621,5.592,0.3431,0.0367,0.1142,2.1857
2013-02-07 04:34:00,0.2738,0.9141,0.2763,1.9512,0.158,4.29
2013-02-07 04:44:00,0.1663,9.3408,0.1594,7.7914,0.0266,6.3643
2013-02-07 04:54:00,0.1042,2.2475,0.15,7.5308,0.0674,5.7846
2013-02-07 05:04:00,0.0505,0.5029,0.042,0.8951,0.0478,5.7707
2013-02-07 05:14:00,0.1508,1.3151,0.0817,2.7268,0.0032,1.859
2013-02-07 05:24:00,0.2924,2.359,0.233,4.2489,0.0732,5.7375
2013-02-07 10:54:00,0.2155,2.5411,0.1257,4.7857,0.2575,5.7412
2013-02-07 11:04:00,0.0864,0.1381,0.1327,5.0785,0.2389,0.5088
2013-02-07 11:14:00,0.0138,3.6257,0.0094,5.3605,0.0561,0.5088
2013-02-07 11:24:00,0.0653,0.8637,0.0022,5.6428,0.1414,0.5089
2013-02-07 11:34:00,0.1614,7.4839,0.0765,4.1448,0.0566,0.5084
2013-02-07 11:44:00,0.2844,0.2461,0.1237,4.4234,0.0153,2.6167
2013-02-07 11:54:00,0.291,1.0413,0.212,3.3501,0.0633,1.2774
2013-02-07 12:04:00,0.3683,5.4284,0.2958,4.9766,0.1411,2.6168
2013-02-07 12:14:00,0.4244,8.8378,0.3699,3.8586,0.1311,2.6169
2013-02-07 12:24:00,0.4838,7.3757,0.3683,0.0924,0.1274,0.5081
2013-02-07 12:34:00,0.5157,6.3446,0.5329,7.4749,0.3013,0.508
2013-02-07 12:44:00,0.4845,3.4575,0.4863,5.8741,0.1466,1.2769
2013-02-07 12:54:00,0.555,3.6813,0.5515,2.152,0.2526,0.5088
2013-02-07 13:04:00,0.5668,6.0011,0.5243,4.8927,0.1588,6.222
2013-02-07 13:14:00,0.6929,2.83,0.5709,8.1439,0.1634,2.6162
2013-02-07 13:24:00,0.693,8.7351,0.6856,8.2923,0.3586,1.2769
2013-02-07 13:34:00,0.6763,10.6767,0.6859,1.2706,0.1802,0.5089
2013-02-07 13:44:00,0.8193,10.7809,0.9184,8.4945,0.3258,0.5089
2013-02-07 13:54:00,0.6021,10.8188,0.7403,1.7932,0.3376,6.2217
2013-02-07 14:04:00,0.7619,3.0315,0.704,0.731,0.3873,2.6147
2013-02-07 14:14:00,0.7524,10.8375,0.6422,8.5384,0.2489,6.2205
2013-02-07 14:24:00,0.6612,7.7368,0.6694,0.5102,0.2657,2.4297
2013-02-07 14:34:00,0.7231,10.8431,0.7762,8.5835,0.276,0.6935
2013-02-07 14:44:00,0.7359,9.0099,0.7581,8.5464,0.2471,0.693
2013-02-07 14:54:00,0.6971,6.5563,0.7624,6.7044,0.3311,6.4486
2013-02-07 15:04:00,0.6431,10.6321,0.7367,0.6715,0.238,0.6942
2013-02-07 15:14:00,0.6858,4.8767,0.6388,6.5756,0.1804,6.4524
2013-02-07 15:24:00,0.6138,2.5993,0.5642,8.2467,0.2087,6.4546
2013-02-07 15:34:00,0.5158,7.1001,0.5494,8.1013,0.1667,0.6878
2013-02-07 15:44:00,0.4927,2.9279,0.461,3.8149,0.2001,6.4538
2013-02-07 15:54:00,0.5206,9.8751,0.4876,7.8299,0.122,6.0392
2013-02-07 16:04:00,0.4717,7.8554,0.4729,0.5061,0.1204,1.0891
2013-02-07 16:14:00,0.4505,6.2749,0.3433,7.4631,0.1414,1.0815
2013-02-07 16:24:00,0.3859,9.2139,0.4082,7.3633,0.2068,0.9066
2013-02-07 16:34:00,0.4141,2.6758,0.2487,0.8923,0.0943,6.5794
2013-02-07 16:44:00,0.3783,1.9422,0.274,6.9488,0.1749,0.9345
2013-02-07 16:54:00,0.3962,1.6425,0.1989,0.0121,0.0682,0.9482
2013-02-07 17:04:00,0.2991,8.0452,0.1507,3.3413,0.0096,0.8253
2013-02-07 17:14:00,0.2527,7.7679,0.0194,4.4671,0.0261,0.9708
2013-02-07 17:24:00,0.1317,7.4662,0.0278,0.2285,0.0899,6.5169
2013-02-07 17:34:00,0.1522,7.152,0.0083,5.7811,0.0862,1.0007
2013-02-07 17:44:00,0.0064,2.6283,0.1686,3.7217,0.1188,3.9818
2013-02-07 17:54:00,0.0582,6.4789,0.1393,5.2657,0.1001,1.0357
2013-02-07 18:04:00,0.1667,8.6768,0.2023,5.0317,0.059,0.7457
2013-02-07 23:14:00,0.184,0.5177,0.0916,2.862,0.2241,0.3955
2013-02-07 23:24:00,0.0589,0.1843,0.2885,1.4526,0.4554,0.1437
2013-02-07 23:34:00,0.1018,8.7866,0.3925,2.229,0.3109,0.1477
2013-02-07 23:44:00,0.296,1.9054,0.3808,3.1113,0.556,0.1609
2013-02-08 00:04:00,0.4438,6.189,0.4983,3.2364,0.7839,1.2047
2013-02-08 00:14:00,0.617,1.7603,0.8993,3.4266,0.9289,0.573
2013-02-08 00:24:00,0.6698,6.6115,0.7996,4.3092,0.3314,1.6034
2013-02-08 00:34:00,0.9053,5.8044,0.8708,4.484,0.8791,0.917
2013-02-08 00:44:00,0.903,7.1006,1.0232,5.7193,0.6723,0.98
2013-02-08 00:54:00,1.1029,6.3218,0.9858,4.8802,0.7655,0.9908
2013-02-08 01:04:00,0.9385,6.5453,1.2797,3.5385,0.8098,0.1612
2013-02-08 01:14:00,1.2844,7.7936,1.3585,6.2561,1.3512,0.996
2013-02-08 01:24:00,1.4128,6.0969,1.5269,6.395,1.1113,0.8785
2013-02-08 01:34:00,1.358,8.0799,1.5966,5.375,1.2816,1.2813
2013-02-08 01:44:00,1.302,7.1666,1.6195,5.4751,1.3072,0.4484
2013-02-08 01:54:00,1.482,2.1884,1.6755,4.0334,1.2802,1.9637
2013-02-08 02:04:00,1.3575,7.3412,1.6868,4.0271,1.305,1.6175
2013-02-08 02:14:00,1.5283,8.4486,1.6308,6.6353,1.143,0.2784
2013-02-08 02:24:00,1.5974,3.7964,1.7875,5.6212,1.343,0.763
2013-02-08 02:34:00,1.5079,8.5017,1.695,5.6352,1.1309,0.279
2013-02-08 02:44:00,1.5052,8.4916,1.7096,5.6274,1.1745,0.2794
2013-02-08 02:54:00,1.67,8.4438,1.6954,6.5795,1.2853,0.9946
2013-02-08 03:04:00,1.4779,8.4287,1.272,6.567,0.9505,0.044
2013-02-08 03:14:00,1.4099,8.379,1.5171,2.1515,1.2765,0.0371
2013-02-08 03:24:00,1.5351,7.2397,1.4823,4.5761,1.1225,1.8348
2013-02-08 03:34:00,1.4661,8.1717,1.4261,6.3192,1.0756,0.1654
2013-02-08 03:44:00,1.2975,3.367,1.4258,4.3549,1.1186,3.7619
2013-02-08 03:54:00,1.4002,2.9574,1.4294,5.0861,0.958,3.271
2013-02-08 04:04:00,1.362,7.7615,1.5077,4.9653,0.9977,0.1308
2013-02-08 04:14:00,1.1803,6.5515,1.3901,4.8393,0.9229,2.6645
2013-02-08 04:24:00,1.1648,8.7417,1.3744,7.0753,0.989,1.2491
2013-02-08 04:34:00,0.965,6.1341,1.085,3.6827,0.6269,1.2424
2013-02-08 04:44:00,0.8762,6.9547,0.9878,6.7167,0.5999,0.132
2013-02-08 04:54:00,0.8776,8.0422,0.9101,5.1704,0.9034,0.1811
2013-02-08 05:04:00,0.8814,7.7567,0.8134,4.9391,0.3556,1.1196
2013-02-08 05:14:00,0.6334,6.1356,0.5262,1.1076,0.5391,2.1218
2013-02-08 05:24:00,0.7327,5.8244,0.5045,4.4662,0.2336,0.2668
2013-02-08 05:34:00,0.4859,1.9202,0.4933,0.1446,0.19,0.2813
2013-02-08 05:44:00,0.2779,1.1974,0.2034,3.9835,0.333,0.3046
2013-02-08 05:54:00,0.1784,6.2358,0.2321,3.7359,0.0444,0.2974
2013-02-08 06:04:00,0.0941,5.9377,0.1494,0.8687,0.1141,0.2867
2013-02-08 06:14:00,0.0364,7.3879,0.154,3.2428,0.3178,4.3168
2013-02-08 06:24:00,0.2285,2.0449,0.0303,4.3139,0.0389,2.1833
2013-02-08 12:04:00,0.2047,3.1618,0.2797,1.1637,0.226,3.8351
2013-02-08 12:14:00,0.0241,32.6663,0.0998,0.9184,0.1566,2.7837
2013-02-08 12:24:00,0.1233,0.5434,0.0443,1.2129,0.0036,3.3496
2013-02-08 12:34:00,0.1829,5.2639,0.2187,2.1645,0.0245,2.7793
2013-02-08 12:44:00,0.3531,0.7332,0.3609,1.3088,0.1477,1.0048
2013-02-08 12:54:00,0.4565,1.6563,0.3795,0.5131,0.1386,1.0039
2013-02-08 13:04:00,0.5632,4.4832,0.5095,3.9088,0.1036,2.5178
2013-02-08 13:14:00,0.6523,5.6133,0.5119,5.1824,0.3222,1.0009
2013-02-08 13:24:00,0.6915,7.0152,0.7514,3.6427,0.3119,0.2848
2013-02-08 13:34:00,0.8312,5.405,0.8147,4.6825,0.4847,0.7573
2013-02-08 13:44:00,0.8757,1.407,0.8363,3.3555,0.4584,0.7577
2013-02-08 13:54:00,0.7379,7.7398,0.8353,6.0829,0.4268,0.758
2013-02-08 14:04:00,0.9349,2.503,0.9137,6.2318,0.6922,0.2834
2013-02-08 14:14:00,1.0456,7.1206,0.9704,5.439,0.5551,1.2818
2013-02-08 14:24:00,1.1937,7.2575,1.1442,4.0314,0.3737,1.9604
2013-02-08 14:34:00,1.1966,5.8101,1.1499,5.5343,0.588,2.2577
2013-02-08 14:44:00,0.9803,6.5897,1.1048,6.6523,0.4175,2.2577
2013-02-08 14:54:00,1.0811,4.9314,1.1312,4.8339,0.4699,0.2991
2013-02-08 15:04:00,1.1859,2.4755,1.2033,6.7498,0.6443,2.8258
2013-02-08 15:14:00,1.0921,9.941,0.9795,4.8844,0.3956,1.5739
2013-02-08 15:24:00,1.1114,8.6215,1.1188,6.8432,0.6584,0.6144
2013-02-08 15:34:00,1.0187,7.5543,1.1156,6.8245,0.7407,2.5051
2013-02-08 15:44:00,1.0976,6.6953,1.0675,3.6807,0.6321,2.4994
2013-02-08 15:54:00,1.1475,8.5196,1.1588,6.8338,0.7584,2.1906
2013-02-08 16:04:00,1.047,6.5763,1.0792,2.7627,0.5658,1.6223
2013-02-08 16:14:00,1.0849,7.295,1.0672,5.6489,0.8129,2.1933
2013-02-08 16:24:00,1.0048,3.532,0.9883,4.0405,0.7963,0.1192
2013-02-08 16:34:00,1.0922,6.1909,0.9261,5.436,0.8399,0.9524
2013-02-08 16:44:00,0.9375,6.8697,1.0928,4.4821,0.6464,1.634
2013-02-08 16:54:00,0.8035,5.1705,0.816,3.0888,0.5946,1.6335
2013-02-08 17:04:00,0.8169,2.1178,0.7252,4.1968,0.5374,0.1187
2013-02-08 17:14:00,0.7311,7.3417,0.7341,4.0375,0.8312,0.9543
2013-02-08 17:24:00,0.7131,12.7428,0.5241,11.3624,0.2068,0.9567
2013-02-08 17:34:00,0.5665,6.8786,0.5781,3.6752,0.5156,0.9594
2013-02-08 17:44:00,0.5621,6.6243,0.4929,5.3486,0.2927,2.2255
2013-02-08 17:54:00,0.4342,5.2979,0.4484,3.2503,0.1867,2.2316
2013-02-08 18:04:00,0.3553,4.1989,0.2884,1.792,0.2706,0.1542
2013-02-08 18:14:00,0.2587,1.4036,0.2319,0.7419,0.2282,0.1594
2013-02-08 18:24:00,0.1933,0.1484,0.1707,0.4314,0.0049,3.1406
2013-02-08 18:34:00,0.124,0.2636,0.1583,3.163,0.0309,1.6842
2013-02-08 18:44:00,0.0562,0.4908,0.0042,9.5963,0.0448,3.1495
2013-02-08 18:54:00,0.2071,20.1767,0.0223,9.3507,0.0175,1.0104
2013-02-09 00:24:00,0.2135,7.7216,0.1883,6.275,0.2795,6.264
2013-02-09 00:34:00,0.0265,8.2937,0.1283,6.7194,0.1515,7.5176
2013-02-09 00:44:00,0.0592,1.2628,0.0825,1.713,0.0265,6.4809
2013-02-09 00:54:00,0.1918,0.9631,0.0613,0.8249,0.0894,6.489
2013-02-09 01:04:00,0.2502,0.2911,0.1663,0.804,0.0102,5.6574
2013-02-09 01:14:00,0.3475,4.8626,0.3198,2.7531,0.0092,1.0152
2013-02-09 01:24:00,0.4399,8.5501,0.3619,8.8167,0.0791,1.0197
2013-02-09 01:34:00,0.4842,4.1878,0.503,9.4111,0.0758,7.7688
2013-02-09 01:44:00,0.5889,12.1775,0.5901,1.6103,0.4305,6.7199
2013-02-09 01:54:00,0.636,10.1813,0.7599,10.184,0.3428,1.4619
2013-02-09 02:04:00,0.8761,4.9385,0.7336,10.5256,0.3941,1.4619
2013-02-09 02:14:00,0.8109,11.0039,0.6685,2.6421,0.314,1.4619
2013-02-09 02:24:00,0.8373,13.8849,0.8016,11.1203,0.1986,1.4619
2013-02-09 02:34:00,0.9078,9.9269,0.9454,11.3753,0.4627,7.7689
2013-02-09 02:44:00,0.9957,5.7301,1.0365,11.5833,0.2484,1.4619
2013-02-09 02:54:00,1.0517,12.2316,1.0711,0.1881,0.4743,1.4619
2013-02-09 03:04:00,1.1074,5.6693,1.1057,9.4101,0.5108,6.7198
2013-02-09 03:14:00,0.9662,7.4484,1.0244,9.448,0.4878,1.0365
2013-02-09 03:24:00,1.1059,4.4118,1.1535,2.7574,0.5672,7.2864
2013-02-09 03:34:00,1.1335,15.0,1.0748,11.9881,0.4259,8.1792
2013-02-09 03:44:00,1.1731,12.5,1.091,11.9881,0.5393,1.4637
2013-02-09 03:54:00,1.2387,4.6875,1.1067,3.2381,0.6105,8.1791
2013-02-09 04:04:00,1.3842,14.9704,1.2827,11.9651,0.6289,1.4638
2013-02-09 04:14:00,1.1234,14.8758,1.212,11.8914,0.4195,1.4638
2013-02-09 04:24:00,1.1106,5.0466,1.0759,11.7465,0.4743,1.4639
2013-02-09 04:34:00,0.9322,5.2802,1.0595,11.6076,0.528,1.4639
2013-02-09 04:44:00,0.9352,6.1287,1.0409,0.8634,0.429,7.2861
2013-02-09 04:54:00,0.9336,3.5125,0.8809,3.1066,0.3727,8.5361
